address,city,created_at,description,description_en,description_fr,display_description,display_specialties,email,featured,id,latitude,logo_url,longitude,name,opening_hours,phone,postal_code,province,specialties,specialties_en,specialties_fr,type,updated_at,website
Rue des Français 220,Ans,2025-12-27 18:50:24,Belgische chocolatier - Ma boite à cookies shop,Belgian chocolatier - Ma boite à cookies shop,Chocolaterie belge - Ma boite à cookies shop,Belgische chocolatier - Ma boite à cookies shop,,,0,2655,50.663938,,5.5368854,Ma boite à cookies shop,,,4430.0,Luik,,,,winkel,2025-12-27 18:50:24,
Place du Monument 23,Spa,2025-12-27 18:50:24,Belgische chocolatier - Macaron & Chocolat,Belgian chocolatier - Macaron & Chocolat,Chocolaterie belge - Macaron & Chocolat,Belgische chocolatier - Macaron & Chocolat,,,0,2656,50.4920362,,5.8630181,Macaron & Chocolat,,,4900.0,Luik,,,,winkel,2025-12-27 18:50:24,
Rue Chambre au Pont 1A/3,Moustier-sur-Sambre,2025-12-27 18:50:24,Belgische chocolatier - Mahieu Gauthier,Belgian chocolatier - Mahieu Gauthier,Chocolaterie belge - Mahieu Gauthier,Belgische chocolatier - Mahieu Gauthier,,,0,2657,50.4660542,,4.6967162,Mahieu Gauthier,,,5190.0,Namen,,,,winkel,2025-12-27 18:50:24,
Ophovenstraat 73,Neeroeteren,2025-12-27 18:50:24,Belgische chocolatier - Maison Pralikado,Belgian chocolatier - Maison Pralikado,Chocolaterie belge - Maison Pralikado,Belgische chocolatier - Maison Pralikado,,,0,2659,51.0936383,,5.6988027,Maison Pralikado,,,3680.0,Limburg,,,,winkel,2025-12-27 18:50:24,http://www.tisit.be
Leeuwenhof 33,Drongen,2025-12-27 18:50:24,Belgische chocolatier - Maison Sucrée,Belgian chocolatier - Maison Sucrée,Chocolaterie belge - Maison Sucrée,Belgische chocolatier - Maison Sucrée,,,0,2660,51.0685057,,3.6539011,Maison Sucrée,,,9031.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:24,http://www.maisonsucree.be
Rue Nuits Saint-Georges 1,Tamines,2025-12-27 18:50:24,Belgische chocolatier - Marco at home,Belgian chocolatier - Marco at home,Chocolaterie belge - Marco at home,Belgische chocolatier - Marco at home,,,0,2661,50.4323015,,4.6073635,Marco at home,,,5060.0,Namen,,,,winkel,2025-12-27 18:50:24,
Luikersteenweg 328E,Hasselt,2025-12-27 18:50:24,Belgische chocolatier - Marijke Stroobants,Belgian chocolatier - Marijke Stroobants,Chocolaterie belge - Marijke Stroobants,Belgische chocolatier - Marijke Stroobants,,,0,2662,50.9056057,,5.3575573,Marijke Stroobants,,,3500.0,Limburg,,,,winkel,2025-12-27 18:50:24,https://valentinobelgium.com
Rue Royale 73,Bruxelles,2025-12-27 18:50:24,Belgische chocolatier,Belgian chocolatier,Chocolaterie belge,Belgische chocolatier,,,0,2665,50.8497927,,4.3640828,Mary Chocolatier,,+32 2 217 45 00,1000.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:24,http://www.mary.be/
Terbekehofdreef 26-28,Wilrijk,2025-12-27 18:50:24,Belgische chocolatier - Massepain Sleeubus,Belgian chocolatier - Massepain Sleeubus,Chocolaterie belge - Massepain Sleeubus,Belgische chocolatier - Massepain Sleeubus,,,0,2666,51.153423,,4.3792897,Massepain Sleeubus,,,2610.0,Antwerpen,,,,winkel,2025-12-27 18:50:24,
Wetstraat 23,Brussel,2025-12-27 18:50:24,Belgische chocolatier - Meert Belgique,Belgian chocolatier - Meert Belgique,Chocolaterie belge - Meert Belgique,Belgische chocolatier - Meert Belgique,,,0,2669,50.8451496,,4.3698932,Meert Belgique,,,1040.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:24,
Bilzersteenweg 50B/1,Hoeselt,2025-12-27 18:50:25,Belgische chocolatier - Minikid & Teens,Belgian chocolatier - Minikid & Teens,Chocolaterie belge - Minikid & Teens,Belgische chocolatier - Minikid & Teens,,,0,2674,50.8583623,,5.4996301,Minikid & Teens,,,3730.0,Limburg,,,,winkel,2025-12-27 18:50:25,https://valentinobelgium.com
Rijksweg 275,Vucht,2025-12-27 18:50:25,Belgische chocolatier - Mirella Monno,Belgian chocolatier - Mirella Monno,Chocolaterie belge - Mirella Monno,Belgische chocolatier - Mirella Monno,,,0,2675,50.9746649,,5.7001328,Mirella Monno,,,3630.0,Limburg,,,,winkel,2025-12-27 18:50:25,
Wollestraat 24,Brugge,2025-12-27 18:50:25,Traditionele snoepwinkel in Brugge,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Traditionele snoepwinkel in Brugge,Babelutte,,0,2677,51.2073108,,3.2262895,Moeder Babelutte,,,8000.0,West-Vlaanderen,Babelutte,Chocolat artisanal,chocolade,winkel,2025-12-27 18:50:25,
Graaf d'Ursellaan 6,Heist,2025-12-27 18:50:25,Belgische chocolatier - Moeder Babelutte,Belgian chocolatier - Moeder Babelutte,Chocolaterie belge - Moeder Babelutte,Belgische chocolatier - Moeder Babelutte,,,0,2678,51.340589,,3.2413641,Moeder Babelutte,,,8301.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:25,https://moederbabelutte.be
Daalbroekstraat 21,Opgrimbie,2025-12-27 18:50:25,"Belgische chocolatier - Monno, Mirella","Belgian chocolatier - Monno, Mirella","Chocolaterie belge - Monno, Mirella","Belgische chocolatier - Monno, Mirella",,,0,2679,50.9438106,,5.6749896,"Monno, Mirella",,,3630.0,Limburg,,,,winkel,2025-12-27 18:50:25,
Gemeenteplein 5,Keerbergen,2025-12-27 18:50:25,Belgische chocolatier - Mucho Gusto,Belgian chocolatier - Mucho Gusto,Chocolaterie belge - Mucho Gusto,Belgische chocolatier - Mucho Gusto,,,0,2682,51.0037985,/logo/mucho-gusto.jpg,4.6286237,Mucho Gusto,,,3140.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:25,https://valentinobelgium.com
Gentstraat 236B,Ingelmunster,2025-12-27 18:50:25,Belgische chocolatier - NAERT-DEGRANDE,Belgian chocolatier - NAERT-DEGRANDE,Chocolaterie belge - NAERT-DEGRANDE,Belgische chocolatier - NAERT-DEGRANDE,,,0,2683,50.9113618,,3.283353,NAERT-DEGRANDE,,,8770.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:25,https://www.naert-degrande.be
Rue Joseph Boccart 6,Sart-Saint-Laurent,2025-12-27 18:50:25,Belgische chocolatier - NATECA,Belgian chocolatier - NATECA,Chocolaterie belge - NATECA,Belgische chocolatier - NATECA,,,0,2684,50.3992654,,4.7466235,NATECA,,,5070.0,Namen,,,,winkel,2025-12-27 18:50:25,
Rue d Garennes - Rés Parc 188,Ressaix,2025-12-27 18:50:25,Belgische chocolatier - NEVERMIND,Belgian chocolatier - NEVERMIND,Chocolaterie belge - NEVERMIND,Belgische chocolatier - NEVERMIND,,,0,2685,50.4177644,,4.2142753,NEVERMIND,,,7134.0,Henegouwen,,,,winkel,2025-12-27 18:50:25,
Yzerhand 3,Beveren,2025-12-27 18:50:25,Belgische chocolatier - NOUGATINE,Belgian chocolatier - NOUGATINE,Chocolaterie belge - NOUGATINE,Belgische chocolatier - NOUGATINE,,,0,2686,51.2150818,,4.2525222,NOUGATINE,,,9120.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:25,https://leonidas.com
Chaussée de Bruxelles 276,Waterloo,2025-12-27 18:50:12,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2356,50.7151475,/logo/neuhaus.jpg,4.3986443,Neuhaus,,,1410.0,Waals-Brabant,,,,winkel,2025-12-27 18:50:12,https://www.neuhauschocolates.com
Steenstraat 66,Brugge,2025-12-27 18:50:12,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2357,51.2067427,/logo/neuhaus.jpg,3.2220622,Neuhaus,,,8000.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:12,https://www.neuhauschocolates.com
Albert I laan 291,Nieuwpoort,2025-12-27 18:50:12,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2358,51.1455165,/logo/neuhaus.jpg,2.7099497,Neuhaus,,,8620.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:12,https://www.neuhauschocolates.com
Place de l'Hôtel de Ville 5,Gembloers,2025-12-27 18:50:12,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2359,50.5601923,/logo/neuhaus.jpg,4.6929904,Neuhaus,,,5030.0,Namen,,,,winkel,2025-12-27 18:50:12,https://www.neuhauschocolates.com
Rue de Dampremy 1,Charleroi,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2360,50.4088785,/logo/neuhaus.jpg,4.4419178,Neuhaus,,,6000.0,Henegouwen,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Hogeschoollaan 2,Elsene,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2361,50.8154136,/logo/neuhaus.jpg,4.3895949,Neuhaus,,,1050.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Kerkstraat 111,Sint-Pieters-Woluwe,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2362,50.8405791,/logo/neuhaus.jpg,4.4633765,Neuhaus,,,1150.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Grote Markt 39,Mechelen,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2363,51.0278448,/logo/neuhaus.jpg,4.4797156,Neuhaus,,,2800.0,Antwerpen,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Grote Markt 27,Brussel,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2364,50.8467607,/logo/neuhaus.jpg,4.35302,Neuhaus,,,1000.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Brusselsestraat 48,Dendermonde,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2365,51.0273775,/logo/neuhaus.jpg,4.0996444,Neuhaus,,,9200.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Rue Neuve 47,Gerpinnes,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2366,50.3447368,/logo/neuhaus.jpg,4.4712278,Neuhaus,,,6280.0,Henegouwen,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Sint-Baafsplein 22 en 24,Gent,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2367,51.0800055,/logo/neuhaus.jpg,3.7346975,Neuhaus,,,9000.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Waterloolaan 1,Brussel,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2368,50.8388351,/logo/neuhaus.jpg,4.361472,Neuhaus,,,1000.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Louizalaan 61A,Brussel,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2369,50.833046,/logo/neuhaus.jpg,4.3573486,Neuhaus,,,1050.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Gulden-Vlieslaan 17-20/22,Elsene,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,1,2370,50.8184778,/logo/neuhaus.jpg,4.3775443,Neuhaus,,,1050.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Luikerstraat 7,Sint-Truiden,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,0,2371,50.8150776,/logo/neuhaus.jpg,5.1869354,Neuhaus,,,3800.0,Limburg,,,,winkel,2025-12-27 18:50:13,https://www.neuhauschocolates.com
Rue du Luxembourg 13a,Bruxelles,2025-12-27 18:50:13,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,inventor of the praline. Neuhaus is one of the most prestigious Belgian chocolate brands with a rich history.,inventeur de la praline. Neuhaus est l'une des marques de chocolat belge les plus prestigieuses avec une riche histoire.,Opgericht in 1857 - uitvinder van de praline. Neuhaus is een van de meest prestigieuze Belgische chocolademerken met een rijke geschiedenis.,,,1,2372,50.8401635,/logo/neuhaus.jpg,4.3676031,Neuhaus,,+32 2 502 63 20,1000.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:13,https://m.facebook.com/neuhausluxembourg/
Steenweg 127/C,Eke,2025-12-27 18:50:25,Belgische chocolatier - O'choc,Belgian chocolatier - O'choc,Chocolaterie belge - O'choc,Belgische chocolatier - O'choc,,,0,2687,50.957047,,3.6418911,O'choc,,,9810.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:25,
